"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.391746712E1,3.500000015E-2,-1.089999974E-1,-4.880000055E-1,5.012484462E-1
2.392241932E1,5.999999866E-2,-1.350000054E-1,-4.699999988E-1,4.926712902E-1
2.392736896E1,5.999999866E-2,-1.350000054E-1,-4.699999988E-1,4.926712902E-1
2.393231639E1,4.000000190E-3,-9.600000083E-2,-4.839999974E-1,4.934450300E-1
2.393726445E1,4.000000190E-3,-9.600000083E-2,-4.839999974E-1,4.934450300E-1
2.394220789E1,5.600000173E-2,-7.800000161E-2,-4.679999948E-1,4.777488833E-1
2.394715268E1,5.600000173E-2,-7.800000161E-2,-4.679999948E-1,4.777488833E-1
2.395210052E1,5.000000075E-2,-7.299999893E-2,-5.159999728E-1,5.235312520E-1
2.395704749E1,5.000000075E-2,-7.299999893E-2,-5.159999728E-1,5.235312520E-1
2.396199279E1,1.799999923E-2,-8.699999750E-2,-5.460000038E-1,5.531808056E-1
2.396693857E1,1.799999923E-2,-8.699999750E-2,-5.460000038E-1,5.531808056E-1
2.397188191E1,4.000000190E-3,-1.010000035E-1,-5.709999800E-1,5.798775542E-1
2.397682597E1,4.000000190E-3,-1.010000035E-1,-5.709999800E-1,5.798775542E-1
2.398177446E1,-1.899999939E-2,-1.790000051E-1,-5.860000253E-1,6.130236793E-1
2.398672166E1,-1.899999939E-2,-1.790000051E-1,-5.860000253E-1,6.130236793E-1
2.399166867E1,-1.300000027E-2,-1.599999964E-1,-6.370000243E-1,6.569155424E-1
2.399661574E1,-1.300000027E-2,-1.599999964E-1,-6.370000243E-1,6.569155424E-1
2.400156660E1,-1.300000027E-2,-1.710000038E-1,-6.119999886E-1,6.355737466E-1
2.400651635E1,-1.300000027E-2,-1.710000038E-1,-6.119999886E-1,6.355737466E-1
2.401146445E1,2.899999917E-2,-1.700000018E-1,-5.809999704E-1,6.060544251E-1
2.401641304E1,2.899999917E-2,-1.700000018E-1,-5.809999704E-1,6.060544251E-1
2.402136215E1,9.999999776E-3,-1.870000064E-1,-5.580000281E-1,5.885856215E-1
2.402631111E1,9.999999776E-3,-1.870000064E-1,-5.580000281E-1,5.885856215E-1
2.403126040E1,1.000000047E-3,-1.710000038E-1,-5.600000024E-1,5.855271163E-1
2.403620958E1,1.000000047E-3,-1.710000038E-1,-5.600000024E-1,5.855271163E-1
2.404115544E1,-1.000000047E-3,-1.500000060E-1,-5.709999800E-1,5.903744396E-1
2.404610228E1,-1.000000047E-3,-1.500000060E-1,-5.709999800E-1,5.903744396E-1
2.405104906E1,-2.000000095E-3,-1.539999992E-1,-5.920000076E-1,6.117058188E-1
2.405599585E1,-2.000000095E-3,-1.539999992E-1,-5.920000076E-1,6.117058188E-1
2.406094600E1,-2.000000095E-3,-1.539999992E-1,-5.920000076E-1,6.117058188E-1
2.406589520E1,-2.000000095E-3,-1.539999992E-1,-5.920000076E-1,6.117058188E-1
2.407084222E1,-4.899999872E-2,-2.199999988E-1,-5.730000138E-1,6.157353451E-1
2.407578989E1,-4.899999872E-2,-2.199999988E-1,-5.730000138E-1,6.157353451E-1
2.408073691E1,-4.999999888E-3,-2.039999962E-1,-5.709999800E-1,6.063678550E-1
2.408568412E1,-4.999999888E-3,-2.039999962E-1,-5.709999800E-1,6.063678550E-1
2.409063118E1,-2.899999917E-2,-1.720000058E-1,-5.799999833E-1,6.056607818E-1
2.409557828E1,-2.899999917E-2,-1.720000058E-1,-5.799999833E-1,6.056607818E-1
2.410052244E1,-8.999999613E-3,-1.070000008E-1,-5.260000229E-1,5.368482320E-1
2.410546745E1,-8.999999613E-3,-1.070000008E-1,-5.260000229E-1,5.368482320E-1
2.411041240E1,1.600000076E-2,-9.700000286E-2,-5.649999976E-1,5.734893180E-1
2.411535737E1,1.600000076E-2,-9.700000286E-2,-5.649999976E-1,5.734893180E-1
2.412030762E1,2.500000037E-2,-5.900000036E-2,-5.379999876E-1,5.418025348E-1
2.412525634E1,2.500000037E-2,-5.900000036E-2,-5.379999876E-1,5.418025348E-1
2.413020422E1,2.400000021E-2,-1.600000076E-2,-5.849999785E-1,5.857106580E-1
2.413515234E1,2.400000021E-2,-1.600000076E-2,-5.849999785E-1,5.857106580E-1
2.414009566E1,5.299999937E-2,3.900000080E-2,-5.789999962E-1,5.827272051E-1
2.414504040E1,5.299999937E-2,3.900000080E-2,-5.789999962E-1,5.827272051E-1
2.414998602E1,7.500000298E-2,4.899999872E-2,-6.250000000E-1,6.313881535E-1
2.415493139E1,7.500000298E-2,4.899999872E-2,-6.250000000E-1,6.313881535E-1
2.415987736E1,7.500000298E-2,4.899999872E-2,-6.250000000E-1,6.313881535E-1
2.416482316E1,7.500000298E-2,4.899999872E-2,-6.250000000E-1,6.313881535E-1
2.416977279E1,4.699999839E-2,-7.000000216E-3,-5.809999704E-1,5.829399330E-1
2.417472128E1,4.699999839E-2,-7.000000216E-3,-5.809999704E-1,5.829399330E-1
2.417966883E1,8.500000089E-2,-2.700000070E-2,-6.209999919E-1,6.273714929E-1
2.418461666E1,8.500000089E-2,-2.700000070E-2,-6.209999919E-1,6.273714929E-1
2.418956870E1,8.799999952E-2,2.400000021E-2,-6.340000033E-1,6.405279105E-1
2.419451950E1,8.799999952E-2,2.400000021E-2,-6.340000033E-1,6.405279105E-1
2.419946719E1,9.899999946E-2,2.500000037E-2,-6.480000019E-1,6.559954286E-1
2.420441580E1,9.899999946E-2,2.500000037E-2,-6.480000019E-1,6.559954286E-1
2.420936599E1,1.070000008E-1,1.999999955E-2,-6.110000014E-1,6.206206586E-1
2.421431572E1,1.070000008E-1,1.999999955E-2,-6.110000014E-1,6.206206586E-1
2.421926461E1,4.300000146E-2,1.899999939E-2,-6.480000019E-1,6.497030111E-1
2.422421380E1,4.300000146E-2,1.899999939E-2,-6.480000019E-1,6.497030111E-1
2.422915871E1,8.000000380E-3,-1.300000027E-2,-6.470000148E-1,6.471800516E-1
2.423410488E1,8.000000380E-3,-1.300000027E-2,-6.470000148E-1,6.471800516E-1
2.423905462E1,9.999999776E-3,-4.500000179E-2,-6.280000210E-1,6.296896271E-1
2.424400332E1,9.999999776E-3,-4.500000179E-2,-6.280000210E-1,6.296896271E-1
2.424895159E1,4.800000042E-2,-1.099999994E-2,-5.929999948E-1,5.950411699E-1
2.425390000E1,4.800000042E-2,-1.099999994E-2,-5.929999948E-1,5.950411699E-1
2.425884644E1,-3.000000026E-3,-2.999999933E-2,-6.370000243E-1,6.377131259E-1
2.426379349E1,-3.000000026E-3,-2.999999933E-2,-6.370000243E-1,6.377131259E-1
2.426874363E1,-5.900000036E-2,-7.900000364E-2,-6.280000210E-1,6.356933435E-1
2.427369287E1,-5.900000036E-2,-7.900000364E-2,-6.280000210E-1,6.356933435E-1
2.427863885E1,-4.899999872E-2,-9.899999946E-2,-5.929999948E-1,6.032006246E-1
2.428358576E1,-4.899999872E-2,-9.899999946E-2,-5.929999948E-1,6.032006246E-1
2.428853471E1,-3.099999949E-2,-8.799999952E-2,-5.849999785E-1,5.923934290E-1
2.429348306E1,-3.099999949E-2,-8.799999952E-2,-5.849999785E-1,5.923934290E-1
2.429842885E1,3.299999982E-2,-1.340000033E-1,-5.490000248E-1,5.660795245E-1
2.430337538E1,3.299999982E-2,-1.340000033E-1,-5.490000248E-1,5.660795245E-1
2.430832286E1,5.700000003E-2,-9.399999678E-2,-5.569999814E-1,5.677446421E-1
2.431327007E1,5.700000003E-2,-9.399999678E-2,-5.569999814E-1,5.677446421E-1
2.431821465E1,7.500000298E-2,-7.500000298E-2,-6.209999919E-1,6.299928498E-1
2.432316000E1,7.500000298E-2,-7.500000298E-2,-6.209999919E-1,6.299928498E-1
2.432810481E1,6.800000370E-2,-6.100000069E-2,-5.910000205E-1,5.980184151E-1
2.433304977E1,6.800000370E-2,-6.100000069E-2,-5.910000205E-1,5.980184151E-1
2.433799511E1,8.999999613E-3,-9.899999946E-2,-6.570000052E-1,6.644779957E-1
2.434294033E1,8.999999613E-3,-9.899999946E-2,-6.570000052E-1,6.644779957E-1
2.434788840E1,0.000000000E0,-1.190000027E-1,-6.190000176E-1,6.303348495E-1
2.435283564E1,0.000000000E0,-1.190000027E-1,-6.190000176E-1,6.303348495E-1
2.435778362E1,3.700000048E-2,-1.080000028E-1,-6.650000215E-1,6.747281150E-1
2.436273136E1,3.700000048E-2,-1.080000028E-1,-6.650000215E-1,6.747281150E-1
2.436767783E1,4.100000113E-2,-1.700000018E-1,-6.610000134E-1,6.837411925E-1
2.437262467E1,4.100000113E-2,-1.700000018E-1,-6.610000134E-1,6.837411925E-1
2.437757065E1,1.400000043E-2,-1.480000019E-1,-5.770000219E-1,5.958431219E-1
2.438251689E1,1.400000043E-2,-1.480000019E-1,-5.770000219E-1,5.958431219E-1
2.438746632E1,-2.400000021E-2,-1.220000014E-1,-5.920000076E-1,6.049165309E-1
2.439241481E1,-2.400000021E-2,-1.220000014E-1,-5.920000076E-1,6.049165309E-1
2.439736417E1,8.000000380E-3,-1.110000014E-1,-5.830000043E-1,5.935267520E-1
2.440231327E1,8.000000380E-3,-1.110000014E-1,-5.830000043E-1,5.935267520E-1
2.440726180E1,2.199999988E-2,-1.899999976E-1,-5.450000167E-1,5.775889691E-1
2.441221050E1,2.199999988E-2,-1.899999976E-1,-5.450000167E-1,5.775889691E-1
2.441715598E1,3.299999982E-2,-2.520000041E-1,-4.950000048E-1,5.564332905E-1
2.442210241E1,3.299999982E-2,-2.520000041E-1,-4.950000048E-1,5.564332905E-1
2.442704568E1,6.000000052E-3,-2.169999927E-1,-5.019999743E-1,5.469268425E-1
2.443198988E1,6.000000052E-3,-2.169999927E-1,-5.019999743E-1,5.469268425E-1
2.443693724E1,4.999999888E-3,-1.829999983E-1,-4.720000029E-1,5.062588291E-1
2.444188366E1,4.999999888E-3,-1.829999983E-1,-4.720000029E-1,5.062588291E-1
2.444683090E1,4.000000190E-3,-2.099999934E-1,-4.600000083E-1,5.056837005E-1
2.445177789E1,4.000000190E-3,-2.099999934E-1,-4.600000083E-1,5.056837005E-1
2.445672401E1,2.099999972E-2,-1.449999958E-1,-4.970000088E-1,5.181457397E-1
2.446167040E1,2.099999972E-2,-1.449999958E-1,-4.970000088E-1,5.181457397E-1
2.446661706E1,5.200000107E-2,-1.289999932E-1,-5.289999843E-1,5.469789591E-1
2.447156363E1,5.200000107E-2,-1.289999932E-1,-5.289999843E-1,5.469789591E-1
2.447651067E1,1.099999994E-2,-1.340000033E-1,-5.609999895E-1,5.768864612E-1
2.448145756E1,1.099999994E-2,-1.340000033E-1,-5.609999895E-1,5.768864612E-1
2.448640359E1,-4.399999976E-2,-1.089999974E-1,-6.190000176E-1,6.300619186E-1
2.449134987E1,-4.399999976E-2,-1.089999974E-1,-6.190000176E-1,6.300619186E-1
2.449629616E1,-7.699999958E-2,-9.000000358E-2,-5.920000076E-1,6.037325646E-1
2.450124243E1,-7.699999958E-2,-9.000000358E-2,-5.920000076E-1,6.037325646E-1
2.450619023E1,-3.099999949E-2,-6.499999762E-2,-5.789999962E-1,5.834612200E-1
2.451113758E1,-3.099999949E-2,-6.499999762E-2,-5.789999962E-1,5.834612200E-1
2.451608792E1,-3.500000015E-2,-3.700000048E-2,-5.709999800E-1,5.732669336E-1
2.452103734E1,-3.500000015E-2,-3.700000048E-2,-5.709999800E-1,5.732669336E-1
2.452598505E1,-1.400000043E-2,-7.999999821E-2,-5.509999990E-1,5.569533182E-1
2.453093326E1,-1.400000043E-2,-7.999999821E-2,-5.509999990E-1,5.569533182E-1
2.453588200E1,1.000000047E-3,-1.280000061E-1,-5.899999738E-1,6.037259069E-1
2.454083058E1,1.000000047E-3,-1.280000061E-1,-5.899999738E-1,6.037259069E-1
2.454577632E1,-2.999999933E-2,-8.100000024E-2,-5.740000010E-1,5.804627474E-1
2.455072289E1,-2.999999933E-2,-8.100000024E-2,-5.740000010E-1,5.804627474E-1
2.455567238E1,-1.999999955E-2,-9.200000018E-2,-4.790000021E-1,4.881649333E-1
2.456062103E1,-1.999999955E-2,-9.200000018E-2,-4.790000021E-1,4.881649333E-1
2.456557090E1,-8.999999613E-3,-6.199999899E-2,-5.019999743E-1,5.058942320E-1
2.457052042E1,-8.999999613E-3,-6.199999899E-2,-5.019999743E-1,5.058942320E-1
2.457546964E1,-2.000000095E-3,-4.100000113E-2,-4.819999933E-1,4.837447609E-1
2.458041892E1,-2.000000095E-3,-4.100000113E-2,-4.819999933E-1,4.837447609E-1
2.458536648E1,-3.299999982E-2,-1.600000076E-2,-5.509999990E-1,5.522191585E-1
2.459031454E1,-3.299999982E-2,-1.600000076E-2,-5.509999990E-1,5.522191585E-1
2.459525945E1,-9.999999776E-3,1.099999994E-2,-6.280000210E-1,6.281759517E-1
2.460020529E1,-9.999999776E-3,1.099999994E-2,-6.280000210E-1,6.281759517E-1
2.460515528E1,-3.000000026E-3,-6.000000052E-3,-7.059999704E-1,7.060318394E-1
2.461010406E1,-3.000000026E-3,-6.000000052E-3,-7.059999704E-1,7.060318394E-1
2.461505445E1,-1.499999966E-2,3.400000185E-2,-7.810000181E-1,7.818836412E-1
2.462000436E1,-1.499999966E-2,3.400000185E-2,-7.810000181E-1,7.818836412E-1
2.462495330E1,-8.600000292E-2,-4.000000190E-3,-7.459999919E-1,7.509513888E-1
2.462990252E1,-8.600000292E-2,-4.000000190E-3,-7.459999919E-1,7.509513888E-1
2.463484729E1,-9.300000221E-2,3.000000026E-3,-7.340000272E-1,7.398743409E-1
2.463979336E1,-9.300000221E-2,3.000000026E-3,-7.340000272E-1,7.398743409E-1
2.464474363E1,-3.599999845E-2,0.000000000E0,-7.680000067E-1,7.688432936E-1
2.464969267E1,-3.599999845E-2,0.000000000E0,-7.680000067E-1,7.688432936E-1
2.465463922E1,-1.400000043E-2,-8.999999613E-3,-7.049999833E-1,7.051964099E-1
2.465958651E1,-1.400000043E-2,-8.999999613E-3,-7.049999833E-1,7.051964099E-1
2.466453269E1,-3.599999845E-2,-1.700000092E-2,-6.389999986E-1,6.402390164E-1
2.466947920E1,-3.599999845E-2,-1.700000092E-2,-6.389999986E-1,6.402390164E-1
2.467442814E1,-5.200000107E-2,-1.700000092E-2,-5.960000157E-1,5.985056549E-1
2.467937639E1,-5.200000107E-2,-1.700000092E-2,-5.960000157E-1,5.985056549E-1
2.468432719E1,-1.000000047E-3,-5.299999937E-2,-5.490000248E-1,5.515532859E-1
2.468927724E1,-1.000000047E-3,-5.299999937E-2,-5.490000248E-1,5.515532859E-1
2.469422079E1,2.899999917E-2,-9.700000286E-2,-5.400000215E-1,5.494087947E-1
2.469916624E1,2.899999917E-2,-9.700000286E-2,-5.400000215E-1,5.494087947E-1
2.470411396E1,6.899999827E-2,-3.700000048E-2,-4.650000036E-1,4.715453352E-1
2.470906101E1,6.899999827E-2,-3.700000048E-2,-4.650000036E-1,4.715453352E-1
2.471400893E1,5.600000173E-2,-3.099999949E-2,-4.810000062E-1,4.852401530E-1
2.471895661E1,5.600000173E-2,-3.099999949E-2,-4.810000062E-1,4.852401530E-1
2.472390538E1,5.299999937E-2,-3.700000048E-2,-5.099999905E-1,5.140797509E-1
2.472885384E1,5.299999937E-2,-3.700000048E-2,-5.099999905E-1,5.140797509E-1
2.473379600E1,3.299999982E-2,-5.000000075E-2,-5.429999828E-1,5.462947752E-1
2.473874000E1,3.299999982E-2,-5.000000075E-2,-5.429999828E-1,5.462947752E-1
2.474368837E1,3.599999845E-2,-2.800000086E-2,-5.749999881E-1,5.768058479E-1
2.474863546E1,3.599999845E-2,-2.800000086E-2,-5.749999881E-1,5.768058479E-1
2.475358400E1,9.999999776E-3,-3.200000152E-2,-5.830000043E-1,5.839631881E-1
2.475853210E1,9.999999776E-3,-3.200000152E-2,-5.830000043E-1,5.839631881E-1
2.476348315E1,4.600000009E-2,-5.299999937E-2,-5.580000281E-1,5.623957960E-1
2.476843333E1,4.600000009E-2,-5.299999937E-2,-5.580000281E-1,5.623957960E-1
2.477337965E1,2.500000037E-2,-2.800000086E-2,-5.149999857E-1,5.163661350E-1
2.477832710E1,2.500000037E-2,-2.800000086E-2,-5.149999857E-1,5.163661350E-1
2.478327590E1,3.999999911E-2,-5.999999866E-2,-5.350000262E-1,5.398379644E-1
2.478822432E1,3.999999911E-2,-5.999999866E-2,-5.350000262E-1,5.398379644E-1
2.479317225E1,0.000000000E0,-1.400000043E-2,-5.770000219E-1,5.771698410E-1
2.479812032E1,0.000000000E0,-1.400000043E-2,-5.770000219E-1,5.771698410E-1
2.480306940E1,4.000000190E-3,-2.300000004E-2,-5.709999800E-1,5.714770137E-1
2.480801821E1,4.000000190E-3,-2.300000004E-2,-5.709999800E-1,5.714770137E-1
2.481296679E1,-5.499999970E-2,2.600000054E-2,-5.820000172E-1,5.851709323E-1
2.481791544E1,-5.499999970E-2,2.600000054E-2,-5.820000172E-1,5.851709323E-1
2.482286204E1,-3.599999845E-2,2.999999933E-2,-6.219999790E-1,6.237627544E-1
2.482780926E1,-3.599999845E-2,2.999999933E-2,-6.219999790E-1,6.237627544E-1
2.483275487E1,-2.400000021E-2,4.100000113E-2,-6.420000196E-1,6.437554079E-1
2.483770095E1,-2.400000021E-2,4.100000113E-2,-6.420000196E-1,6.437554079E-1
2.484264905E1,-5.099999905E-2,4.000000190E-3,-5.929999948E-1,5.952024812E-1
2.484759656E1,-5.099999905E-2,4.000000190E-3,-5.929999948E-1,5.952024812E-1
2.485254429E1,-7.199999690E-2,-4.300000146E-2,-5.809999704E-1,5.870212648E-1
2.485749195E1,-7.199999690E-2,-4.300000146E-2,-5.809999704E-1,5.870212648E-1
2.486244010E1,-9.300000221E-2,-9.999999776E-3,-6.079999804E-1,6.151528075E-1
2.486738808E1,-9.300000221E-2,-9.999999776E-3,-6.079999804E-1,6.151528075E-1
2.487233911E1,-7.100000232E-2,1.300000027E-2,-6.489999890E-1,6.530015207E-1
2.487728927E1,-7.100000232E-2,1.300000027E-2,-6.489999890E-1,6.530015207E-1
2.488223577E1,-7.299999893E-2,-7.000000216E-3,-6.710000038E-1,6.749955592E-1
2.488718335E1,-7.299999893E-2,-7.000000216E-3,-6.710000038E-1,6.749955592E-1
2.489212929E1,-5.200000107E-2,4.000000190E-3,-6.409999728E-1,6.431181581E-1
2.489707572E1,-5.200000107E-2,4.000000190E-3,-6.409999728E-1,6.431181581E-1
2.490202755E1,-2.899999917E-2,-4.199999943E-2,-6.129999757E-1,6.151211020E-1
2.490697780E1,-2.899999917E-2,-4.199999943E-2,-6.129999757E-1,6.151211020E-1
2.491192361E1,-3.700000048E-2,-6.499999762E-2,-6.269999743E-1,6.314451421E-1
2.491687072E1,-3.700000048E-2,-6.499999762E-2,-6.269999743E-1,6.314451421E-1
2.492182090E1,-6.400000304E-2,-7.900000364E-2,-6.079999804E-1,6.164421929E-1
2.492677018E1,-6.400000304E-2,-7.900000364E-2,-6.079999804E-1,6.164421929E-1
2.493171616E1,-2.700000070E-2,-8.500000089E-2,-5.410000086E-1,5.483019328E-1
2.493666311E1,-2.700000070E-2,-8.500000089E-2,-5.410000086E-1,5.483019328E-1
2.494160859E1,0.000000000E0,-7.299999893E-2,-5.070000291E-1,5.122284933E-1
2.494655449E1,0.000000000E0,-7.299999893E-2,-5.070000291E-1,5.122284933E-1
2.495150368E1,-4.000000190E-3,-8.600000292E-2,-5.370000005E-1,5.438575190E-1
2.495645193E1,-4.000000190E-3,-8.600000292E-2,-5.370000005E-1,5.438575190E-1
2.496140137E1,-1.600000076E-2,-1.199999973E-1,-5.419999957E-1,5.553557371E-1
2.496635047E1,-1.600000076E-2,-1.199999973E-1,-5.419999957E-1,5.553557371E-1
2.497129718E1,-1.200000010E-2,-5.600000173E-2,-5.099999905E-1,5.132056025E-1
2.497624458E1,-1.200000010E-2,-5.600000173E-2,-5.099999905E-1,5.132056025E-1
2.498119290E1,-1.499999966E-2,-4.699999839E-2,-5.149999857E-1,5.173576955E-1
2.498614096E1,-1.499999966E-2,-4.699999839E-2,-5.149999857E-1,5.173576955E-1
2.499108748E1,9.999999776E-3,-3.500000015E-2,-4.909999967E-1,4.923474350E-1
2.499603444E1,9.999999776E-3,-3.500000015E-2,-4.909999967E-1,4.923474350E-1
2.500097938E1,4.000000190E-3,7.000000216E-3,-5.590000153E-1,5.590581518E-1
2.500592490E1,4.000000190E-3,7.000000216E-3,-5.590000153E-1,5.590581518E-1
2.501087215E1,-8.999999613E-3,1.099999994E-2,-5.680000186E-1,5.681778077E-1
2.501581886E1,-8.999999613E-3,1.099999994E-2,-5.680000186E-1,5.681778077E-1
2.502076920E1,2.400000021E-2,-2.700000070E-2,-6.169999838E-1,6.180566156E-1
2.502571848E1,2.400000021E-2,-2.700000070E-2,-6.169999838E-1,6.180566156E-1
2.503066450E1,3.500000015E-2,3.500000015E-2,-6.439999938E-1,6.458993668E-1
2.503561148E1,3.500000015E-2,3.500000015E-2,-6.439999938E-1,6.458993668E-1
2.504055857E1,3.400000185E-2,1.799999923E-2,-6.560000181E-1,6.571270987E-1
2.504550563E1,3.400000185E-2,1.799999923E-2,-6.560000181E-1,6.571270987E-1
2.505045319E1,4.300000146E-2,-1.499999966E-2,-6.650000215E-1,6.665575959E-1
2.505540065E1,4.300000146E-2,-1.499999966E-2,-6.650000215E-1,6.665575959E-1
2.506035129E1,4.300000146E-2,-1.499999966E-2,-6.650000215E-1,6.665575959E-1
2.506530098E1,4.300000146E-2,-1.499999966E-2,-6.650000215E-1,6.665575959E-1
2.507025409E1,-1.000000047E-3,-5.000000075E-2,-6.219999790E-1,6.240071906E-1
2.507520621E1,-1.000000047E-3,-5.000000075E-2,-6.219999790E-1,6.240071906E-1
2.508015294E1,9.999999776E-3,-8.000000380E-3,-6.119999886E-1,6.121339608E-1
2.508510123E1,9.999999776E-3,-8.000000380E-3,-6.119999886E-1,6.121339608E-1
2.509005105E1,2.999999933E-2,-6.700000167E-2,-6.250000000E-1,6.292964327E-1
2.509500041E1,2.999999933E-2,-6.700000167E-2,-6.250000000E-1,6.292964327E-1
2.509994565E1,2.999999933E-2,-6.700000167E-2,-6.250000000E-1,6.292964327E-1
2.510489210E1,2.999999933E-2,-6.700000167E-2,-6.250000000E-1,6.292964327E-1
2.510984417E1,0.000000000E0,-6.599999964E-2,-6.719999909E-1,6.752332840E-1
2.511479458E1,0.000000000E0,-6.599999964E-2,-6.719999909E-1,6.752332840E-1
2.511973945E1,3.000000026E-3,-8.799999952E-2,-6.380000114E-1,6.440473698E-1
2.512468596E1,3.000000026E-3,-8.799999952E-2,-6.380000114E-1,6.440473698E-1
2.512963241E1,3.000000026E-3,-8.799999952E-2,-6.380000114E-1,6.440473698E-1
2.513457888E1,3.000000026E-3,-8.799999952E-2,-6.380000114E-1,6.440473698E-1
2.513952476E1,2.099999972E-2,-1.110000014E-1,-5.580000281E-1,5.693206756E-1
2.514447084E1,2.099999972E-2,-1.110000014E-1,-5.580000281E-1,5.693206756E-1
2.514941359E1,7.199999690E-2,-1.019999981E-1,-5.860000253E-1,5.991527591E-1
2.515435731E1,7.199999690E-2,-1.019999981E-1,-5.860000253E-1,5.991527591E-1
2.515930590E1,6.300000101E-2,-1.030000001E-1,-5.289999843E-1,5.426038919E-1
2.516425304E1,6.300000101E-2,-1.030000001E-1,-5.289999843E-1,5.426038919E-1
2.516919898E1,7.800000161E-2,-1.490000039E-1,-5.950000286E-1,6.183122475E-1
2.517414527E1,7.800000161E-2,-1.490000039E-1,-5.950000286E-1,6.183122475E-1
2.517909180E1,5.999999866E-2,-1.550000012E-1,-6.069999933E-1,6.293440967E-1
2.518403826E1,5.999999866E-2,-1.550000012E-1,-6.069999933E-1,6.293440967E-1
2.518898887E1,5.200000107E-2,-1.640000045E-1,-6.060000062E-1,6.299492115E-1
2.519393826E1,5.200000107E-2,-1.640000045E-1,-6.060000062E-1,6.299492115E-1
2.519888637E1,5.700000003E-2,-1.299999952E-1,-5.740000010E-1,5.912909604E-1
2.520383484E1,5.700000003E-2,-1.299999952E-1,-5.740000010E-1,5.912909604E-1
2.520878210E1,2.099999972E-2,-1.129999980E-1,-5.889999866E-1,6.001091433E-1
2.521372970E1,2.099999972E-2,-1.129999980E-1,-5.889999866E-1,6.001091433E-1
2.521868173E1,-3.099999949E-2,-9.000000358E-2,-5.950000286E-1,6.025662077E-1
2.522363247E1,-3.099999949E-2,-9.000000358E-2,-5.950000286E-1,6.025662077E-1
2.522858000E1,-4.199999943E-2,-6.700000167E-2,-5.239999890E-1,5.299330040E-1
2.523352847E1,-4.199999943E-2,-6.700000167E-2,-5.239999890E-1,5.299330040E-1
2.523847688E1,3.000000026E-3,-7.800000161E-2,-5.370000005E-1,5.426435301E-1
2.524342532E1,3.000000026E-3,-7.800000161E-2,-5.370000005E-1,5.426435301E-1
2.524837267E1,-1.999999955E-2,-5.099999905E-2,-5.569999814E-1,5.596873941E-1
2.525332036E1,-1.999999955E-2,-5.099999905E-2,-5.569999814E-1,5.596873941E-1
2.525826643E1,-2.700000070E-2,-3.000000026E-3,-5.550000072E-1,5.556644743E-1
2.526321300E1,-2.700000070E-2,-3.000000026E-3,-5.550000072E-1,5.556644743E-1
2.526816084E1,4.000000190E-3,2.899999917E-2,-5.519999862E-1,5.527757092E-1
2.527310831E1,4.000000190E-3,2.899999917E-2,-5.519999862E-1,5.527757092E-1
2.527805440E1,-1.000000047E-3,-8.999999613E-3,-5.550000072E-1,5.550738761E-1
2.528300091E1,-1.000000047E-3,-8.999999613E-3,-5.550000072E-1,5.550738761E-1
2.528794701E1,4.000000190E-3,-2.999999933E-2,-5.509999990E-1,5.518305890E-1
2.529289322E1,4.000000190E-3,-2.999999933E-2,-5.509999990E-1,5.518305890E-1
2.529784512E1,3.500000015E-2,-6.400000304E-2,-5.580000281E-1,5.627477515E-1
2.530279536E1,3.500000015E-2,-6.400000304E-2,-5.580000281E-1,5.627477515E-1
2.530774226E1,6.199999899E-2,-7.400000095E-2,-5.699999928E-1,5.781176280E-1
2.531269013E1,6.199999899E-2,-7.400000095E-2,-5.699999928E-1,5.781176280E-1
2.531763783E1,2.500000037E-2,-6.199999899E-2,-5.849999785E-1,5.888072476E-1
2.532258556E1,2.500000037E-2,-6.199999899E-2,-5.849999785E-1,5.888072476E-1
2.532753022E1,5.200000107E-2,-9.000000358E-2,-6.480000019E-1,6.562834778E-1
2.533247579E1,5.200000107E-2,-9.000000358E-2,-6.480000019E-1,6.562834778E-1
2.533742540E1,3.900000080E-2,-5.700000003E-2,-6.090000272E-1,6.129037715E-1
2.534237384E1,3.900000080E-2,-5.700000003E-2,-6.090000272E-1,6.129037715E-1
2.534732037E1,1.600000076E-2,-8.500000089E-2,-6.000000238E-1,6.062021353E-1
2.535226746E1,1.600000076E-2,-8.500000089E-2,-6.000000238E-1,6.062021353E-1
2.535721898E1,3.700000048E-2,-1.459999979E-1,-6.190000176E-1,6.370604534E-1
2.536216921E1,3.700000048E-2,-1.459999979E-1,-6.190000176E-1,6.370604534E-1
2.536711647E1,7.000000216E-3,-1.129999980E-1,-5.609999895E-1,5.723102199E-1
2.537206460E1,7.000000216E-3,-1.129999980E-1,-5.609999895E-1,5.723102199E-1
2.537701420E1,4.399999976E-2,-9.799999744E-2,-5.450000167E-1,5.554862894E-1
2.538196337E1,4.399999976E-2,-9.799999744E-2,-5.450000167E-1,5.554862894E-1
2.538691608E1,1.799999923E-2,-9.700000286E-2,-5.019999743E-1,5.116023599E-1
2.539186776E1,1.799999923E-2,-9.700000286E-2,-5.019999743E-1,5.116023599E-1
2.539681316E1,1.899999939E-2,-6.599999964E-2,-5.000000000E-1,5.046949573E-1
2.540176039E1,1.899999939E-2,-6.599999964E-2,-5.000000000E-1,5.046949573E-1
