"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.683818429E1,-8.000000380E-3,1.669999957E-1,-6.359999776E-1,6.576085234E-1
1.684313150E1,-8.000000380E-3,1.669999957E-1,-6.359999776E-1,6.576085234E-1
1.684808018E1,-6.000000052E-3,1.889999956E-1,-5.910000205E-1,6.205143210E-1
1.685302842E1,-6.000000052E-3,1.889999956E-1,-5.910000205E-1,6.205143210E-1
1.685797583E1,8.000000380E-3,1.689999998E-1,-5.419999957E-1,5.677930920E-1
1.686292349E1,8.000000380E-3,1.689999998E-1,-5.419999957E-1,5.677930920E-1
1.686787078E1,6.000000052E-3,1.539999992E-1,-5.609999895E-1,5.817843140E-1
1.687281819E1,6.000000052E-3,1.539999992E-1,-5.609999895E-1,5.817843140E-1
1.687776595E1,-5.299999937E-2,1.700000018E-1,-5.860000253E-1,6.124581865E-1
1.688271362E1,-5.299999937E-2,1.700000018E-1,-5.860000253E-1,6.124581865E-1
1.688766565E1,-6.700000167E-2,1.739999950E-1,-5.640000105E-1,5.940210521E-1
1.689261640E1,-6.700000167E-2,1.739999950E-1,-5.640000105E-1,5.940210521E-1
1.689756028E1,-3.999999911E-2,2.129999995E-1,-6.029999852E-1,6.407635928E-1
1.690250617E1,-3.999999911E-2,2.129999995E-1,-6.029999852E-1,6.407635928E-1
1.690745187E1,-1.999999955E-2,2.259999961E-1,-5.870000124E-1,6.293210729E-1
1.691239763E1,-1.999999955E-2,2.259999961E-1,-5.870000124E-1,6.293210729E-1
1.691734403E1,-3.299999982E-2,2.440000027E-1,-5.669999719E-1,6.181536778E-1
1.692229024E1,-3.299999982E-2,2.440000027E-1,-5.669999719E-1,6.181536778E-1
1.692723796E1,-2.000000095E-3,1.979999989E-1,-5.820000172E-1,6.147617584E-1
1.693218524E1,-2.000000095E-3,1.979999989E-1,-5.820000172E-1,6.147617584E-1
1.693713233E1,-6.800000370E-2,2.080000043E-1,-5.590000153E-1,6.003074374E-1
1.694207948E1,-6.800000370E-2,2.080000043E-1,-5.590000153E-1,6.003074374E-1
1.694702199E1,-7.100000232E-2,2.319999933E-1,-5.030000210E-1,5.584568187E-1
1.695196586E1,-7.100000232E-2,2.319999933E-1,-5.030000210E-1,5.584568187E-1
1.695691455E1,-7.500000298E-2,2.029999942E-1,-5.170000196E-1,5.604667861E-1
1.696186184E1,-7.500000298E-2,2.029999942E-1,-5.170000196E-1,5.604667861E-1
1.696680712E1,-3.599999845E-2,2.249999940E-1,-5.419999957E-1,5.879498215E-1
1.697175299E1,-3.599999845E-2,2.249999940E-1,-5.419999957E-1,5.879498215E-1
1.697669900E1,-1.499999966E-2,1.800000072E-1,-5.490000248E-1,5.779498506E-1
1.698164498E1,-1.499999966E-2,1.800000072E-1,-5.490000248E-1,5.779498506E-1
1.698659364E1,-2.500000037E-2,1.459999979E-1,-5.299999714E-1,5.503098846E-1
1.699154152E1,-2.500000037E-2,1.459999979E-1,-5.299999714E-1,5.503098846E-1
1.699648905E1,-3.299999982E-2,1.640000045E-1,-5.329999924E-1,5.586358325E-1
1.700143668E1,-3.299999982E-2,1.640000045E-1,-5.329999924E-1,5.586358325E-1
1.700638505E1,-6.100000069E-2,1.969999969E-1,-5.189999938E-1,5.584720158E-1
1.701133321E1,-6.100000069E-2,1.969999969E-1,-5.189999938E-1,5.584720158E-1
1.701627707E1,-6.400000304E-2,1.879999936E-1,-5.299999714E-1,5.659858370E-1
1.702122217E1,-6.400000304E-2,1.879999936E-1,-5.299999714E-1,5.659858370E-1
1.702616364E1,-6.700000167E-2,1.700000018E-1,-5.640000105E-1,5.928617146E-1
1.703110617E1,-6.700000167E-2,1.700000018E-1,-5.640000105E-1,5.928617146E-1
1.703605314E1,-6.300000101E-2,1.829999983E-1,-5.659999847E-1,5.981755447E-1
1.704099880E1,-6.300000101E-2,1.829999983E-1,-5.659999847E-1,5.981755447E-1
1.704594652E1,-1.570000052E-1,2.109999955E-1,-5.230000019E-1,5.854049895E-1
1.705089365E1,-1.570000052E-1,2.109999955E-1,-5.230000019E-1,5.854049895E-1
1.705584050E1,-1.459999979E-1,1.800000072E-1,-4.939999878E-1,5.456665556E-1
1.706078743E1,-1.459999979E-1,1.800000072E-1,-4.939999878E-1,5.456665556E-1
1.706573133E1,-1.289999932E-1,2.070000023E-1,-5.669999719E-1,6.172349369E-1
1.707067612E1,-1.289999932E-1,2.070000023E-1,-5.669999719E-1,6.172349369E-1
1.707562644E1,-1.239999980E-1,2.259999961E-1,-6.259999871E-1,6.769992479E-1
1.708057514E1,-1.239999980E-1,2.259999961E-1,-6.259999871E-1,6.769992479E-1
1.708552108E1,-6.800000370E-2,2.140000015E-1,-6.620000005E-1,6.990450642E-1
1.709046783E1,-6.800000370E-2,2.140000015E-1,-6.620000005E-1,6.990450642E-1
1.709541477E1,-4.399999976E-2,1.780000031E-1,-6.320000291E-1,6.580608162E-1
1.710036166E1,-4.399999976E-2,1.780000031E-1,-6.320000291E-1,6.580608162E-1
1.710531040E1,-4.100000113E-2,1.759999990E-1,-5.889999866E-1,6.160990051E-1
1.711025859E1,-4.100000113E-2,1.759999990E-1,-5.889999866E-1,6.160990051E-1
1.711520884E1,-5.200000107E-2,2.029999942E-1,-6.159999967E-1,6.506681133E-1
1.712015850E1,-5.200000107E-2,2.029999942E-1,-6.159999967E-1,6.506681133E-1
1.712510657E1,-7.800000161E-2,1.800000072E-1,-5.879999995E-1,6.198612766E-1
1.713005511E1,-7.800000161E-2,1.800000072E-1,-5.879999995E-1,6.198612766E-1
1.713500610E1,-9.700000286E-2,1.070000008E-1,-6.290000081E-1,6.453673457E-1
1.713995636E1,-9.700000286E-2,1.070000008E-1,-6.290000081E-1,6.453673457E-1
1.714490487E1,-8.200000226E-2,1.059999987E-1,-5.910000205E-1,6.060041455E-1
1.714985390E1,-8.200000226E-2,1.059999987E-1,-5.910000205E-1,6.060041455E-1
1.715480402E1,-2.700000070E-2,1.150000021E-1,-6.399999857E-1,6.508102505E-1
1.715975385E1,-2.700000070E-2,1.150000021E-1,-6.399999857E-1,6.508102505E-1
1.716469884E1,-6.599999964E-2,1.299999952E-1,-6.700000167E-1,6.856792407E-1
1.716964524E1,-6.599999964E-2,1.299999952E-1,-6.700000167E-1,6.856792407E-1
1.717459477E1,-8.500000089E-2,1.239999980E-1,-6.819999814E-1,6.983730910E-1
1.717954339E1,-8.500000089E-2,1.239999980E-1,-6.819999814E-1,6.983730910E-1
1.718448827E1,-7.400000095E-2,1.299999952E-1,-6.299999952E-1,6.475152453E-1
1.718943424E1,-7.400000095E-2,1.299999952E-1,-6.299999952E-1,6.475152453E-1
1.719438188E1,-3.900000080E-2,1.230000034E-1,-6.280000210E-1,6.411193549E-1
1.719932902E1,-3.900000080E-2,1.230000034E-1,-6.280000210E-1,6.411193549E-1
1.720427478E1,-1.300000027E-2,1.400000006E-1,-6.150000095E-1,6.308676659E-1
1.720922095E1,-1.300000027E-2,1.400000006E-1,-6.150000095E-1,6.308676659E-1
1.721416660E1,-2.099999972E-2,1.360000074E-1,-5.640000105E-1,5.805454451E-1
1.721911241E1,-2.099999972E-2,1.360000074E-1,-5.640000105E-1,5.805454451E-1
1.722406186E1,-3.700000048E-2,1.599999964E-1,-5.630000234E-1,5.864622965E-1
1.722901025E1,-3.700000048E-2,1.599999964E-1,-5.630000234E-1,5.864622965E-1
1.723395758E1,-7.299999893E-2,1.759999990E-1,-6.100000143E-1,6.390657376E-1
1.723890524E1,-7.299999893E-2,1.759999990E-1,-6.100000143E-1,6.390657376E-1
1.724385226E1,-3.299999982E-2,1.930000037E-1,-5.899999738E-1,6.216413520E-1
1.724879946E1,-3.299999982E-2,1.930000037E-1,-5.899999738E-1,6.216413520E-1
1.725374722E1,-4.800000042E-2,1.770000011E-1,-5.870000124E-1,6.149813127E-1
1.725869480E1,-4.800000042E-2,1.770000011E-1,-5.870000124E-1,6.149813127E-1
1.726363998E1,-3.299999982E-2,1.319999993E-1,-6.470000148E-1,6.611520392E-1
1.726858587E1,-3.299999982E-2,1.319999993E-1,-6.470000148E-1,6.611520392E-1
1.727353424E1,-1.999999955E-2,1.589999944E-1,-6.710000038E-1,6.898710048E-1
1.727848188E1,-1.999999955E-2,1.589999944E-1,-6.710000038E-1,6.898710048E-1
1.728342742E1,-2.999999933E-2,1.640000045E-1,-6.999999881E-1,7.195804227E-1
1.728837357E1,-2.999999933E-2,1.640000045E-1,-6.999999881E-1,7.195804227E-1
1.729332299E1,-7.100000232E-2,1.770000011E-1,-7.049999833E-1,7.303389468E-1
1.729827147E1,-7.100000232E-2,1.770000011E-1,-7.049999833E-1,7.303389468E-1
1.730321862E1,-8.900000155E-2,1.150000021E-1,-6.790000200E-1,6.943968807E-1
1.730816616E1,-8.900000155E-2,1.150000021E-1,-6.790000200E-1,6.943968807E-1
1.731311245E1,-7.599999756E-2,1.589999944E-1,-6.470000148E-1,6.705714108E-1
1.731805910E1,-7.599999756E-2,1.589999944E-1,-6.470000148E-1,6.705714108E-1
1.732300269E1,-3.799999878E-2,1.860000044E-1,-6.330000162E-1,6.608547662E-1
1.732794718E1,-3.799999878E-2,1.860000044E-1,-6.330000162E-1,6.608547662E-1
1.733289127E1,-3.400000185E-2,1.710000038E-1,-5.989999771E-1,6.238573347E-1
1.733783548E1,-3.400000185E-2,1.710000038E-1,-5.989999771E-1,6.238573347E-1
1.734278287E1,-5.200000107E-2,1.420000046E-1,-6.090000272E-1,6.274942506E-1
1.734772932E1,-5.200000107E-2,1.420000046E-1,-6.090000272E-1,6.274942506E-1
1.735267651E1,-3.999999911E-2,1.280000061E-1,-6.169999838E-1,6.314055602E-1
1.735762348E1,-3.999999911E-2,1.280000061E-1,-6.169999838E-1,6.314055602E-1
1.736256945E1,-1.049999967E-1,1.010000035E-1,-6.190000176E-1,6.359143196E-1
1.736751571E1,-1.049999967E-1,1.010000035E-1,-6.190000176E-1,6.359143196E-1
1.737246275E1,-1.159999967E-1,1.270000041E-1,-6.570000052E-1,6.791421112E-1
1.737740959E1,-1.159999967E-1,1.270000041E-1,-6.570000052E-1,6.791421112E-1
1.738235779E1,-1.340000033E-1,1.550000012E-1,-5.899999738E-1,6.245646246E-1
1.738730559E1,-1.340000033E-1,1.550000012E-1,-5.899999738E-1,6.245646246E-1
1.739225433E1,-5.999999866E-2,1.509999931E-1,-5.960000157E-1,6.177515816E-1
1.739720281E1,-5.999999866E-2,1.509999931E-1,-5.960000157E-1,6.177515816E-1
1.740215249E1,-8.100000024E-2,1.250000000E-1,-6.119999886E-1,6.298650538E-1
1.740710181E1,-8.100000024E-2,1.250000000E-1,-6.119999886E-1,6.298650538E-1
1.741204836E1,-6.700000167E-2,1.430000067E-1,-5.970000029E-1,6.175329996E-1
1.741699570E1,-6.700000167E-2,1.430000067E-1,-5.970000029E-1,6.175329996E-1
1.742194151E1,-8.699999750E-2,1.220000014E-1,-6.200000048E-1,6.378503005E-1
1.742688777E1,-8.699999750E-2,1.220000014E-1,-6.200000048E-1,6.378503005E-1
1.743183388E1,-1.389999986E-1,1.589999944E-1,-5.839999914E-1,6.210136776E-1
1.743678002E1,-1.389999986E-1,1.589999944E-1,-5.839999914E-1,6.210136776E-1
1.744172803E1,-1.110000014E-1,1.439999938E-1,-5.450000167E-1,5.745276466E-1
1.744667548E1,-1.110000014E-1,1.439999938E-1,-5.450000167E-1,5.745276466E-1
1.745161920E1,-1.110000014E-1,1.840000004E-1,-5.740000010E-1,6.129053773E-1
1.745656402E1,-1.110000014E-1,1.840000004E-1,-5.740000010E-1,6.129053773E-1
1.746151117E1,-5.099999905E-2,2.039999962E-1,-5.450000167E-1,5.841592390E-1
1.746645763E1,-5.099999905E-2,2.039999962E-1,-5.450000167E-1,5.841592390E-1
1.747140424E1,-6.499999762E-2,1.490000039E-1,-4.909999967E-1,5.172107864E-1
1.747635080E1,-6.499999762E-2,1.490000039E-1,-4.909999967E-1,5.172107864E-1
1.748129603E1,-5.099999905E-2,1.589999944E-1,-4.819999933E-1,5.101039028E-1
1.748624165E1,-5.099999905E-2,1.589999944E-1,-4.819999933E-1,5.101039028E-1
1.749118966E1,-6.100000069E-2,1.780000031E-1,-4.950000048E-1,5.295564237E-1
1.749613696E1,-6.100000069E-2,1.780000031E-1,-4.950000048E-1,5.295564237E-1
1.750108407E1,-2.999999933E-2,1.920000017E-1,-5.789999962E-1,6.107413497E-1
1.750603122E1,-2.999999933E-2,1.920000017E-1,-5.789999962E-1,6.107413497E-1
1.751098040E1,-6.000000052E-3,1.640000045E-1,-5.870000124E-1,6.095088318E-1
1.751592899E1,-6.000000052E-3,1.640000045E-1,-5.870000124E-1,6.095088318E-1
1.752087262E1,-4.500000179E-2,1.840000004E-1,-5.669999719E-1,5.978042894E-1
1.752581769E1,-4.500000179E-2,1.840000004E-1,-5.669999719E-1,5.978042894E-1
1.753076621E1,-4.500000179E-2,1.840000004E-1,-5.669999719E-1,5.978042894E-1
1.753571371E1,-4.500000179E-2,1.840000004E-1,-5.669999719E-1,5.978042894E-1
1.754066425E1,-8.399999887E-2,1.589999944E-1,-5.630000234E-1,5.910211708E-1
1.754561391E1,-8.399999887E-2,1.589999944E-1,-5.630000234E-1,5.910211708E-1
1.755056269E1,-1.129999980E-1,1.389999986E-1,-5.619999766E-1,5.898592823E-1
1.755551174E1,-1.129999980E-1,1.389999986E-1,-5.619999766E-1,5.898592823E-1
1.756046028E1,-1.129999980E-1,1.389999986E-1,-5.619999766E-1,5.898592823E-1
1.756540898E1,-1.129999980E-1,1.389999986E-1,-5.619999766E-1,5.898592823E-1
1.757035622E1,-9.499999881E-2,1.309999973E-1,-5.780000091E-1,6.002249658E-1
1.757530386E1,-9.499999881E-2,1.309999973E-1,-5.780000091E-1,6.002249658E-1
1.758025043E1,-1.030000001E-1,1.529999971E-1,-5.839999914E-1,6.124328446E-1
1.758519732E1,-1.030000001E-1,1.529999971E-1,-5.839999914E-1,6.124328446E-1
1.759014732E1,-1.439999938E-1,1.889999956E-1,-5.450000167E-1,5.945435348E-1
1.759509643E1,-1.439999938E-1,1.889999956E-1,-5.450000167E-1,5.945435348E-1
1.760004020E1,-1.679999977E-1,1.689999998E-1,-5.780000091E-1,6.251951772E-1
1.760498556E1,-1.679999977E-1,1.689999998E-1,-5.780000091E-1,6.251951772E-1
1.760993492E1,-1.110000014E-1,1.209999993E-1,-5.970000029E-1,6.191696081E-1
1.761488310E1,-1.110000014E-1,1.209999993E-1,-5.970000029E-1,6.191696081E-1
1.761982803E1,-1.289999932E-1,1.199999973E-1,-6.250000000E-1,6.493581428E-1
1.762477393E1,-1.289999932E-1,1.199999973E-1,-6.250000000E-1,6.493581428E-1
1.762971994E1,-8.100000024E-2,1.350000054E-1,-6.499999762E-1,6.687944157E-1
1.763466592E1,-8.100000024E-2,1.350000054E-1,-6.499999762E-1,6.687944157E-1
1.763961338E1,-8.799999952E-2,1.669999957E-1,-6.409999728E-1,6.682170034E-1
1.764456040E1,-8.799999952E-2,1.669999957E-1,-6.409999728E-1,6.682170034E-1
1.764950888E1,-4.699999839E-2,1.749999970E-1,-6.869999766E-1,7.104948745E-1
1.765445694E1,-4.699999839E-2,1.749999970E-1,-6.869999766E-1,7.104948745E-1
1.765940493E1,-1.099999994E-2,1.679999977E-1,-6.850000024E-1,7.053864207E-1
1.766435294E1,-1.099999994E-2,1.679999977E-1,-6.850000024E-1,7.053864207E-1
1.766930075E1,-2.400000021E-2,1.949999928E-1,-6.850000024E-1,7.126191132E-1
1.767424862E1,-2.400000021E-2,1.949999928E-1,-6.850000024E-1,7.126191132E-1
1.767919615E1,-8.200000226E-2,1.809999943E-1,-6.660000086E-1,6.950115177E-1
1.768414378E1,-8.200000226E-2,1.809999943E-1,-6.660000086E-1,6.950115177E-1
1.768909144E1,-6.499999762E-2,1.800000072E-1,-6.819999814E-1,7.083424150E-1
1.769403909E1,-6.499999762E-2,1.800000072E-1,-6.819999814E-1,7.083424150E-1
1.769898954E1,-5.299999937E-2,1.979999989E-1,-6.909999847E-1,7.207593069E-1
1.770393917E1,-5.299999937E-2,1.979999989E-1,-6.909999847E-1,7.207593069E-1
1.770888723E1,-5.200000107E-2,2.109999955E-1,-6.809999943E-1,7.148328409E-1
1.771383576E1,-5.200000107E-2,2.109999955E-1,-6.809999943E-1,7.148328409E-1
1.771878002E1,-7.599999756E-2,1.570000052E-1,-6.520000100E-1,6.749288958E-1
1.772372553E1,-7.599999756E-2,1.570000052E-1,-6.520000100E-1,6.749288958E-1
1.772867505E1,-5.299999937E-2,1.710000038E-1,-6.060000062E-1,6.318908203E-1
1.773362338E1,-5.299999937E-2,1.710000038E-1,-6.060000062E-1,6.318908203E-1
1.773857151E1,-1.049999967E-1,1.650000066E-1,-5.939999819E-1,6.253686752E-1
1.774351970E1,-1.049999967E-1,1.650000066E-1,-5.939999819E-1,6.253686752E-1
1.774846820E1,-9.899999946E-2,1.800000072E-1,-5.799999833E-1,6.153056014E-1
1.775341662E1,-9.899999946E-2,1.800000072E-1,-5.799999833E-1,6.153056014E-1
1.775836351E1,-6.100000069E-2,1.519999951E-1,-5.759999752E-1,5.988330068E-1
1.776331084E1,-6.100000069E-2,1.519999951E-1,-5.759999752E-1,5.988330068E-1
1.776825909E1,-7.500000298E-2,1.209999993E-1,-5.789999962E-1,5.962440741E-1
1.777320707E1,-7.500000298E-2,1.209999993E-1,-5.789999962E-1,5.962440741E-1
1.777815308E1,-1.449999958E-1,2.070000023E-1,-5.569999814E-1,6.116559319E-1
1.778309968E1,-1.449999958E-1,2.070000023E-1,-5.569999814E-1,6.116559319E-1
1.778804382E1,-1.330000013E-1,2.489999980E-1,-5.569999814E-1,6.244509417E-1
1.779298868E1,-1.330000013E-1,2.489999980E-1,-5.569999814E-1,6.244509417E-1
1.779793123E1,-1.430000067E-1,3.440000117E-1,-5.189999938E-1,6.388630554E-1
1.780287446E1,-1.430000067E-1,3.440000117E-1,-5.189999938E-1,6.388630554E-1
1.780782183E1,-1.040000021E-1,3.510000110E-1,-5.540000200E-1,6.640278837E-1
1.781276799E1,-1.040000021E-1,3.510000110E-1,-5.540000200E-1,6.640278837E-1
1.781771583E1,-1.250000000E-1,3.659999967E-1,-5.189999938E-1,6.472572836E-1
1.782266317E1,-1.250000000E-1,3.659999967E-1,-5.189999938E-1,6.472572836E-1
1.782761069E1,-1.250000000E-1,2.939999998E-1,-5.279999971E-1,6.171264026E-1
1.783255817E1,-1.250000000E-1,2.939999998E-1,-5.279999971E-1,6.171264026E-1
1.783750338E1,-1.299999952E-1,2.569999993E-1,-5.170000196E-1,5.918091066E-1
1.784244925E1,-1.299999952E-1,2.569999993E-1,-5.170000196E-1,5.918091066E-1
1.784739640E1,-1.519999951E-1,2.380000055E-1,-5.260000229E-1,5.970125838E-1
1.785234317E1,-1.519999951E-1,2.380000055E-1,-5.260000229E-1,5.970125838E-1
1.785729153E1,-2.049999982E-1,2.489999980E-1,-5.350000262E-1,6.247007494E-1
1.786223944E1,-2.049999982E-1,2.489999980E-1,-5.350000262E-1,6.247007494E-1
1.786718940E1,-1.829999983E-1,2.569999993E-1,-5.870000124E-1,6.664135455E-1
1.787213875E1,-1.829999983E-1,2.569999993E-1,-5.870000124E-1,6.664135455E-1
1.787708634E1,-1.360000074E-1,2.820000052E-1,-5.669999719E-1,6.476951235E-1
1.788203445E1,-1.360000074E-1,2.820000052E-1,-5.669999719E-1,6.476951235E-1
1.788698045E1,-1.289999932E-1,2.529999912E-1,-6.119999886E-1,6.746806502E-1
1.789192706E1,-1.289999932E-1,2.529999912E-1,-6.119999886E-1,6.746806502E-1
1.789687590E1,-1.360000074E-1,2.479999959E-1,-6.090000272E-1,6.714767554E-1
1.790182407E1,-1.360000074E-1,2.479999959E-1,-6.090000272E-1,6.714767554E-1
1.790676984E1,-1.340000033E-1,2.160000056E-1,-6.340000033E-1,6.830578362E-1
1.791171631E1,-1.340000033E-1,2.160000056E-1,-6.340000033E-1,6.830578362E-1
1.791666374E1,-8.799999952E-2,1.580000073E-1,-6.430000067E-1,6.679498565E-1
1.792161087E1,-8.799999952E-2,1.580000073E-1,-6.430000067E-1,6.679498565E-1
1.792655916E1,-8.900000155E-2,1.679999977E-1,-6.449999809E-1,6.724358519E-1
1.793150710E1,-8.900000155E-2,1.679999977E-1,-6.449999809E-1,6.724358519E-1
1.793645426E1,-7.299999893E-2,1.400000006E-1,-6.539999843E-1,6.727889561E-1
1.794140164E1,-7.299999893E-2,1.400000006E-1,-6.539999843E-1,6.727889561E-1
1.794635119E1,-4.199999943E-2,1.809999943E-1,-5.979999900E-1,6.262020328E-1
1.795130010E1,-4.199999943E-2,1.809999943E-1,-5.979999900E-1,6.262020328E-1
1.795624488E1,-7.800000161E-2,2.220000029E-1,-5.920000076E-1,6.370494569E-1
1.796119087E1,-7.800000161E-2,2.220000029E-1,-5.920000076E-1,6.370494569E-1
1.796613778E1,-9.700000286E-2,2.070000023E-1,-5.690000057E-1,6.132038878E-1
1.797108441E1,-9.700000286E-2,2.070000023E-1,-5.690000057E-1,6.132038878E-1
1.797603296E1,-8.600000292E-2,1.689999998E-1,-5.339999795E-1,5.666683144E-1
1.798098094E1,-8.600000292E-2,1.689999998E-1,-5.339999795E-1,5.666683144E-1
1.798592516E1,-4.899999872E-2,2.029999942E-1,-5.519999862E-1,5.901813130E-1
1.799087049E1,-4.899999872E-2,2.029999942E-1,-5.519999862E-1,5.901813130E-1
1.799581971E1,-3.999999911E-2,1.729999930E-1,-5.559999943E-1,5.836651361E-1
1.800076780E1,-3.999999911E-2,1.729999930E-1,-5.559999943E-1,5.836651361E-1
1.800571339E1,-2.500000037E-2,1.860000044E-1,-5.989999771E-1,6.277116968E-1
1.801065972E1,-2.500000037E-2,1.860000044E-1,-5.989999771E-1,6.277116968E-1
1.801560752E1,-5.999999866E-2,1.330000013E-1,-5.759999752E-1,5.941927058E-1
1.802055488E1,-5.999999866E-2,1.330000013E-1,-5.759999752E-1,5.941927058E-1
1.802550403E1,-4.899999872E-2,1.819999963E-1,-5.529999733E-1,5.842379387E-1
1.803045265E1,-4.899999872E-2,1.819999963E-1,-5.529999733E-1,5.842379387E-1
1.803539841E1,-3.299999982E-2,1.840000004E-1,-5.400000215E-1,5.714411810E-1
1.804034502E1,-3.299999982E-2,1.840000004E-1,-5.400000215E-1,5.714411810E-1
1.804529037E1,-4.199999943E-2,1.550000012E-1,-5.490000248E-1,5.720052688E-1
1.805023610E1,-4.199999943E-2,1.550000012E-1,-5.490000248E-1,5.720052688E-1
1.805518248E1,-4.800000042E-2,1.620000005E-1,-5.580000281E-1,5.830197523E-1
1.806012869E1,-4.800000042E-2,1.620000005E-1,-5.580000281E-1,5.830197523E-1
1.806507550E1,-3.299999982E-2,1.490000039E-1,-6.000000238E-1,6.191042156E-1
1.807002215E1,-3.299999982E-2,1.490000039E-1,-6.000000238E-1,6.191042156E-1
1.807496714E1,-3.900000080E-2,1.389999986E-1,-5.950000286E-1,6.122638596E-1
1.807991261E1,-3.900000080E-2,1.389999986E-1,-5.950000286E-1,6.122638596E-1
1.808485654E1,-6.199999899E-2,1.930000037E-1,-6.100000143E-1,6.428009169E-1
1.808980092E1,-6.199999899E-2,1.930000037E-1,-6.100000143E-1,6.428009169E-1
1.809474890E1,-8.200000226E-2,1.739999950E-1,-6.209999919E-1,6.501084437E-1
1.809969580E1,-8.200000226E-2,1.739999950E-1,-6.209999919E-1,6.501084437E-1
1.810463894E1,-7.599999756E-2,1.959999949E-1,-6.359999776E-1,6.698417493E-1
1.810958318E1,-7.599999756E-2,1.959999949E-1,-6.359999776E-1,6.698417493E-1
1.811453051E1,-9.700000286E-2,2.049999982E-1,-6.639999747E-1,7.016622879E-1
1.811947694E1,-9.700000286E-2,2.049999982E-1,-6.639999747E-1,7.016622879E-1
1.812442305E1,-8.100000024E-2,1.969999969E-1,-6.439999938E-1,6.783111313E-1
1.812936925E1,-8.100000024E-2,1.969999969E-1,-6.439999938E-1,6.783111313E-1
1.813431519E1,-9.300000221E-2,2.010000050E-1,-6.589999795E-1,6.952200913E-1
1.813926123E1,-9.300000221E-2,2.010000050E-1,-6.589999795E-1,6.952200913E-1
1.814421087E1,-8.399999887E-2,2.230000049E-1,-6.759999990E-1,7.167712332E-1
1.814915946E1,-8.399999887E-2,2.230000049E-1,-6.759999990E-1,7.167712332E-1
1.815410753E1,-5.400000140E-2,2.020000070E-1,-7.049999833E-1,7.353536424E-1
1.815905576E1,-5.400000140E-2,2.020000070E-1,-7.049999833E-1,7.353536424E-1
1.816400457E1,-5.000000075E-2,2.579999864E-1,-6.169999838E-1,6.706362450E-1
1.816895322E1,-5.000000075E-2,2.579999864E-1,-6.169999838E-1,6.706362450E-1
1.817390029E1,-5.200000107E-2,2.919999957E-1,-5.849999785E-1,6.558909761E-1
1.817884780E1,-5.200000107E-2,2.919999957E-1,-5.849999785E-1,6.558909761E-1
1.818379336E1,-6.700000167E-2,2.739999890E-1,-5.929999948E-1,6.566688572E-1
1.818873949E1,-6.700000167E-2,2.739999890E-1,-5.929999948E-1,6.566688572E-1
1.819368797E1,-3.099999949E-2,2.840000093E-1,-5.210000277E-1,5.941868680E-1
1.819863575E1,-3.099999949E-2,2.840000093E-1,-5.210000277E-1,5.941868680E-1
1.820358307E1,1.400000043E-2,2.800000012E-1,-4.950000048E-1,5.688769686E-1
1.820853052E1,1.400000043E-2,2.800000012E-1,-4.950000048E-1,5.688769686E-1
1.821347735E1,-3.799999878E-2,2.610000074E-1,-5.370000005E-1,5.982758597E-1
1.821842436E1,-3.799999878E-2,2.610000074E-1,-5.370000005E-1,5.982758597E-1
1.822337037E1,-4.100000113E-2,2.460000068E-1,-5.699999928E-1,6.221711945E-1
1.822831667E1,-4.100000113E-2,2.460000068E-1,-5.699999928E-1,6.221711945E-1
1.823326337E1,-1.030000001E-1,2.409999967E-1,-5.509999990E-1,6.101565351E-1
1.823820996E1,-1.030000001E-1,2.409999967E-1,-5.509999990E-1,6.101565351E-1
1.824315550E1,-1.250000000E-1,2.360000014E-1,-5.830000043E-1,6.412565833E-1
1.824810135E1,-1.250000000E-1,2.360000014E-1,-5.830000043E-1,6.412565833E-1
1.825304918E1,-1.369999945E-1,1.749999970E-1,-5.809999704E-1,6.220570417E-1
1.825799643E1,-1.369999945E-1,1.749999970E-1,-5.809999704E-1,6.220570417E-1
1.826294707E1,-1.289999932E-1,1.580000073E-1,-5.749999881E-1,6.101065373E-1
1.826789672E1,-1.289999932E-1,1.580000073E-1,-5.749999881E-1,6.101065373E-1
1.827284422E1,-1.010000035E-1,1.759999990E-1,-6.449999809E-1,6.761671212E-1
1.827779234E1,-1.010000035E-1,1.759999990E-1,-6.449999809E-1,6.761671212E-1
1.828274014E1,-8.900000155E-2,1.720000058E-1,-6.420000196E-1,6.705736555E-1
1.828768804E1,-8.900000155E-2,1.720000058E-1,-6.420000196E-1,6.705736555E-1
1.829263772E1,-7.100000232E-2,1.850000024E-1,-5.960000157E-1,6.280780365E-1
1.829758688E1,-7.100000232E-2,1.850000024E-1,-5.960000157E-1,6.280780365E-1
1.830253268E1,-7.299999893E-2,1.589999944E-1,-5.500000119E-1,5.771568341E-1
1.830747944E1,-7.299999893E-2,1.589999944E-1,-5.500000119E-1,5.771568341E-1
1.831242842E1,-4.199999943E-2,1.400000006E-1,-6.439999938E-1,6.603786733E-1
1.831737675E1,-4.199999943E-2,1.400000006E-1,-6.439999938E-1,6.603786733E-1
1.832232324E1,-8.100000024E-2,1.700000018E-1,-6.280000210E-1,6.556256760E-1
1.832727024E1,-8.100000024E-2,1.700000018E-1,-6.280000210E-1,6.556256760E-1
