"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.993345246E1,6.899999827E-2,2.700000070E-2,-4.129999876E-1,4.195938388E-1
1.993839820E1,6.899999827E-2,2.700000070E-2,-4.129999876E-1,4.195938388E-1
1.994334546E1,7.299999893E-2,2.800000086E-2,-4.289999902E-1,4.360664989E-1
1.994829228E1,7.299999893E-2,2.800000086E-2,-4.289999902E-1,4.360664989E-1
1.995323506E1,8.799999952E-2,2.899999917E-2,-3.989999890E-1,4.096168833E-1
1.995817903E1,8.799999952E-2,2.899999917E-2,-3.989999890E-1,4.096168833E-1
1.996312723E1,9.700000286E-2,6.499999762E-2,-4.090000093E-1,4.253410489E-1
1.996807419E1,9.700000286E-2,6.499999762E-2,-4.090000093E-1,4.253410489E-1
1.997301840E1,8.799999952E-2,3.999999911E-2,-4.720000029E-1,4.817966402E-1
1.997796342E1,8.799999952E-2,3.999999911E-2,-4.720000029E-1,4.817966402E-1
1.998291319E1,1.330000013E-1,1.400000043E-2,-4.749999940E-1,4.934673188E-1
1.998786157E1,1.330000013E-1,1.400000043E-2,-4.749999940E-1,4.934673188E-1
1.999280878E1,9.499999881E-2,9.999999776E-3,-4.939999878E-1,5.031510586E-1
1.999775631E1,9.499999881E-2,9.999999776E-3,-4.939999878E-1,5.031510586E-1
2.000270132E1,1.019999981E-1,3.200000152E-2,-5.619999766E-1,5.720768947E-1
2.000764708E1,1.019999981E-1,3.200000152E-2,-5.619999766E-1,5.720768947E-1
2.001259438E1,8.100000024E-2,2.099999972E-2,-5.419999957E-1,5.484213666E-1
2.001754123E1,8.100000024E-2,2.099999972E-2,-5.419999957E-1,5.484213666E-1
2.002248834E1,7.100000232E-2,8.299999684E-2,-5.189999938E-1,5.303687334E-1
2.002743538E1,7.100000232E-2,8.299999684E-2,-5.189999938E-1,5.303687334E-1
2.003238070E1,9.099999815E-2,4.399999976E-2,-5.080000162E-1,5.179585081E-1
2.003732653E1,9.099999815E-2,4.399999976E-2,-5.080000162E-1,5.179585081E-1
2.004227367E1,8.900000155E-2,4.800000042E-2,-4.959999919E-1,5.062025210E-1
2.004722040E1,8.900000155E-2,4.800000042E-2,-4.959999919E-1,5.062025210E-1
2.005216767E1,1.049999967E-1,5.999999866E-2,-4.779999852E-1,4.930608330E-1
2.005711478E1,1.049999967E-1,5.999999866E-2,-4.779999852E-1,4.930608330E-1
2.006206477E1,1.199999973E-1,5.299999937E-2,-4.990000129E-1,5.159554362E-1
2.006701392E1,1.199999973E-1,5.299999937E-2,-4.990000129E-1,5.159554362E-1
2.007196042E1,1.110000014E-1,3.099999949E-2,-5.410000086E-1,5.531392316E-1
2.007690769E1,1.110000014E-1,3.099999949E-2,-5.410000086E-1,5.531392316E-1
2.008186069E1,9.700000286E-2,1.400000043E-2,-5.230000019E-1,5.321033758E-1
2.008681200E1,9.700000286E-2,1.400000043E-2,-5.230000019E-1,5.321033758E-1
2.009175961E1,8.399999887E-2,2.600000054E-2,-5.230000019E-1,5.303404584E-1
2.009670831E1,8.399999887E-2,2.600000054E-2,-5.230000019E-1,5.303404584E-1
2.010165870E1,8.600000292E-2,-4.000000190E-3,-5.180000067E-1,5.251057107E-1
2.010660860E1,8.600000292E-2,-4.000000190E-3,-5.180000067E-1,5.251057107E-1
2.011155790E1,9.300000221E-2,1.400000043E-2,-4.930000007E-1,5.018904274E-1
2.011650738E1,9.300000221E-2,1.400000043E-2,-4.930000007E-1,5.018904274E-1
2.012145244E1,1.350000054E-1,6.300000101E-2,-5.000000000E-1,5.217221498E-1
2.012639878E1,1.350000054E-1,6.300000101E-2,-5.000000000E-1,5.217221498E-1
2.013134779E1,1.469999999E-1,5.099999905E-2,-4.659999907E-1,4.912901294E-1
2.013629601E1,1.469999999E-1,5.099999905E-2,-4.659999907E-1,4.912901294E-1
2.014124326E1,1.650000066E-1,7.000000030E-2,-5.009999871E-1,5.320958460E-1
2.014619079E1,1.650000066E-1,7.000000030E-2,-5.009999871E-1,5.320958460E-1
2.015113598E1,1.430000067E-1,8.399999887E-2,-5.199999809E-1,5.458067258E-1
2.015608187E1,1.430000067E-1,8.399999887E-2,-5.199999809E-1,5.458067258E-1
2.016102865E1,1.430000067E-1,8.799999952E-2,-4.990000129E-1,5.264921791E-1
2.016597517E1,1.430000067E-1,8.799999952E-2,-4.990000129E-1,5.264921791E-1
2.017091996E1,1.770000011E-1,9.899999946E-2,-4.320000112E-1,4.772358012E-1
2.017586525E1,1.770000011E-1,9.899999946E-2,-4.320000112E-1,4.772358012E-1
2.018081498E1,1.790000051E-1,7.999999821E-2,-4.280000031E-1,4.707706493E-1
2.018576344E1,1.790000051E-1,7.999999821E-2,-4.280000031E-1,4.707706493E-1
2.019070789E1,1.150000021E-1,5.799999833E-2,-4.300000072E-1,4.488752682E-1
2.019565352E1,1.150000021E-1,5.799999833E-2,-4.300000072E-1,4.488752682E-1
2.020059975E1,1.289999932E-1,5.900000036E-2,-5.090000033E-1,5.283966329E-1
2.020554581E1,1.289999932E-1,5.900000036E-2,-5.090000033E-1,5.283966329E-1
2.021049509E1,9.200000018E-2,7.500000298E-2,-5.130000114E-1,5.265529529E-1
2.021544343E1,9.200000018E-2,7.500000298E-2,-5.130000114E-1,5.265529529E-1
2.022039204E1,1.070000008E-1,4.199999943E-2,-4.799999893E-1,4.935716663E-1
2.022534058E1,1.070000008E-1,4.199999943E-2,-4.799999893E-1,4.935716663E-1
2.023028741E1,4.699999839E-2,3.500000015E-2,-4.769999981E-1,4.805860985E-1
2.023523474E1,4.699999839E-2,3.500000015E-2,-4.769999981E-1,4.805860985E-1
2.024018034E1,1.799999923E-2,3.799999878E-2,-4.939999878E-1,4.957862320E-1
2.024512644E1,1.799999923E-2,3.799999878E-2,-4.939999878E-1,4.957862320E-1
2.025007408E1,1.799999923E-2,3.799999878E-2,-4.939999878E-1,4.957862320E-1
2.025502128E1,1.799999923E-2,3.799999878E-2,-4.939999878E-1,4.957862320E-1
2.025996726E1,4.399999976E-2,1.180000007E-1,-4.950000048E-1,5.107690328E-1
2.026491359E1,4.399999976E-2,1.180000007E-1,-4.950000048E-1,5.107690328E-1
2.026985630E1,2.999999933E-2,1.190000027E-1,-5.120000243E-1,5.265026358E-1
2.027480006E1,2.999999933E-2,1.190000027E-1,-5.120000243E-1,5.265026358E-1
2.027974766E1,2.999999933E-2,1.190000027E-1,-5.120000243E-1,5.265026358E-1
2.028469414E1,2.999999933E-2,1.190000027E-1,-5.120000243E-1,5.265026358E-1
2.028963628E1,-3.900000080E-2,1.159999967E-1,-4.709999859E-1,4.866394826E-1
2.029457972E1,-3.900000080E-2,1.159999967E-1,-4.709999859E-1,4.866394826E-1
2.029952778E1,-5.000000075E-2,1.000000015E-1,-4.499999881E-1,4.636809136E-1
2.030447449E1,-5.000000075E-2,1.000000015E-1,-4.499999881E-1,4.636809136E-1
2.030942037E1,-1.300000027E-2,5.000000075E-2,-4.219999909E-1,4.251505527E-1
2.031436650E1,-1.300000027E-2,5.000000075E-2,-4.219999909E-1,4.251505527E-1
2.031931261E1,-4.800000042E-2,5.499999970E-2,-4.460000098E-1,4.519347395E-1
2.032425872E1,-4.800000042E-2,5.499999970E-2,-4.460000098E-1,4.519347395E-1
2.032920493E1,-1.200000010E-2,8.799999952E-2,-4.720000029E-1,4.802832525E-1
2.033415111E1,-1.200000010E-2,8.799999952E-2,-4.720000029E-1,4.802832525E-1
2.033909343E1,2.500000037E-2,1.040000021E-1,-4.740000069E-1,4.859187247E-1
2.034403688E1,2.500000037E-2,1.040000021E-1,-4.740000069E-1,4.859187247E-1
2.034898353E1,1.099999994E-2,1.129999980E-1,-4.760000110E-1,4.893526438E-1
2.035392925E1,1.099999994E-2,1.129999980E-1,-4.760000110E-1,4.893526438E-1
2.035887634E1,1.000000047E-3,1.059999987E-1,-4.129999876E-1,4.263871357E-1
2.036382302E1,1.000000047E-3,1.059999987E-1,-4.129999876E-1,4.263871357E-1
2.036876573E1,-1.300000027E-2,8.600000292E-2,-4.280000031E-1,4.367482148E-1
2.037370959E1,-1.300000027E-2,8.600000292E-2,-4.280000031E-1,4.367482148E-1
2.037865627E1,4.399999976E-2,1.059999987E-1,-4.320000112E-1,4.469854689E-1
2.038360213E1,4.399999976E-2,1.059999987E-1,-4.320000112E-1,4.469854689E-1
2.038854851E1,2.899999917E-2,7.599999756E-2,-4.720000029E-1,4.789582469E-1
2.039349474E1,2.899999917E-2,7.599999756E-2,-4.720000029E-1,4.789582469E-1
2.039844003E1,-9.999999776E-3,4.800000042E-2,-4.230000079E-1,4.258321344E-1
2.040338559E1,-9.999999776E-3,4.800000042E-2,-4.230000079E-1,4.258321344E-1
2.040833163E1,1.200000010E-2,4.399999976E-2,-4.420000017E-1,4.443467131E-1
2.041327753E1,1.200000010E-2,4.399999976E-2,-4.420000017E-1,4.443467131E-1
2.041822192E1,1.999999955E-2,1.999999955E-2,-4.070000052E-1,4.079816224E-1
2.042316676E1,1.999999955E-2,1.999999955E-2,-4.070000052E-1,4.079816224E-1
2.042811124E1,3.999999911E-2,3.799999878E-2,-4.869999886E-1,4.901152810E-1
2.043305589E1,3.999999911E-2,3.799999878E-2,-4.869999886E-1,4.901152810E-1
2.043800032E1,4.399999976E-2,9.499999881E-2,-4.970000088E-1,5.079074803E-1
2.044294481E1,4.399999976E-2,9.499999881E-2,-4.970000088E-1,5.079074803E-1
2.044789039E1,7.699999958E-2,6.800000370E-2,-5.070000291E-1,5.173026483E-1
2.045283566E1,7.699999958E-2,6.800000370E-2,-5.070000291E-1,5.173026483E-1
2.045778181E1,1.019999981E-1,4.800000042E-2,-5.580000281E-1,5.692732481E-1
2.046272768E1,1.019999981E-1,4.800000042E-2,-5.580000281E-1,5.692732481E-1
2.046767388E1,8.299999684E-2,2.800000086E-2,-5.189999938E-1,5.263401876E-1
2.047261999E1,8.299999684E-2,2.800000086E-2,-5.189999938E-1,5.263401876E-1
2.047756707E1,9.700000286E-2,8.000000380E-3,-5.699999928E-1,5.782499394E-1
2.048251385E1,9.700000286E-2,8.000000380E-3,-5.699999928E-1,5.782499394E-1
2.048746350E1,9.200000018E-2,1.099999994E-2,-5.849999785E-1,5.922921365E-1
2.049241231E1,9.200000018E-2,1.099999994E-2,-5.849999785E-1,5.922921365E-1
2.049736036E1,1.049999967E-1,1.300000027E-2,-6.039999723E-1,6.131965149E-1
2.050230862E1,1.049999967E-1,1.300000027E-2,-6.039999723E-1,6.131965149E-1
2.050725694E1,1.340000033E-1,-1.000000047E-3,-5.770000219E-1,5.923563338E-1
2.051220524E1,1.340000033E-1,-1.000000047E-3,-5.770000219E-1,5.923563338E-1
2.051715212E1,1.230000034E-1,-5.299999937E-2,-5.780000091E-1,5.933144286E-1
2.052209940E1,1.230000034E-1,-5.299999937E-2,-5.780000091E-1,5.933144286E-1
2.052704910E1,1.630000025E-1,-3.400000185E-2,-5.519999862E-1,5.765665492E-1
2.053199809E1,1.630000025E-1,-3.400000185E-2,-5.519999862E-1,5.765665492E-1
2.053694697E1,1.550000012E-1,7.699999958E-2,-5.360000134E-1,5.632495136E-1
2.054189591E1,1.550000012E-1,7.699999958E-2,-5.360000134E-1,5.632495136E-1
2.054684487E1,1.720000058E-1,5.900000036E-2,-6.010000110E-1,6.279060561E-1
2.055179383E1,1.720000058E-1,5.900000036E-2,-6.010000110E-1,6.279060561E-1
2.055673896E1,1.940000057E-1,5.999999866E-2,-6.240000129E-1,6.562103459E-1
2.056168522E1,1.940000057E-1,5.999999866E-2,-6.240000129E-1,6.562103459E-1
2.056663297E1,2.140000015E-1,8.699999750E-2,-6.250000000E-1,6.663257463E-1
2.057158029E1,2.140000015E-1,8.699999750E-2,-6.250000000E-1,6.663257463E-1
2.057652745E1,1.979999989E-1,6.599999964E-2,-5.989999771E-1,6.343192982E-1
2.058147467E1,1.979999989E-1,6.599999964E-2,-5.989999771E-1,6.343192982E-1
2.058642663E1,1.689999998E-1,1.000000047E-3,-5.879999995E-1,6.118055241E-1
2.059137720E1,1.689999998E-1,1.000000047E-3,-5.879999995E-1,6.118055241E-1
2.059632544E1,1.439999938E-1,3.700000048E-2,-5.519999862E-1,5.716720939E-1
2.060127436E1,1.439999938E-1,3.700000048E-2,-5.519999862E-1,5.716720939E-1
2.060622364E1,1.330000013E-1,5.799999833E-2,-5.429999828E-1,5.620515826E-1
2.061117282E1,1.330000013E-1,5.799999833E-2,-5.429999828E-1,5.620515826E-1
2.061611773E1,1.169999987E-1,2.999999933E-2,-4.480000138E-1,4.639967802E-1
2.062106390E1,1.169999987E-1,2.999999933E-2,-4.480000138E-1,4.639967802E-1
2.062600951E1,1.270000041E-1,3.799999878E-2,-4.539999962E-1,4.729577121E-1
2.063095528E1,1.270000041E-1,3.799999878E-2,-4.539999962E-1,4.729577121E-1
2.063590425E1,1.589999944E-1,7.299999893E-2,-4.530000091E-1,4.856119915E-1
2.064085228E1,1.589999944E-1,7.299999893E-2,-4.530000091E-1,4.856119915E-1
2.064580190E1,1.860000044E-1,5.400000140E-2,-4.760000110E-1,5.138949428E-1
2.065075105E1,1.860000044E-1,5.400000140E-2,-4.760000110E-1,5.138949428E-1
2.065569651E1,1.949999928E-1,4.500000179E-2,-4.329999983E-1,4.770104778E-1
2.066064305E1,1.949999928E-1,4.500000179E-2,-4.329999983E-1,4.770104778E-1
2.066559022E1,1.940000057E-1,8.500000089E-2,-4.110000134E-1,4.623656706E-1
2.067053720E1,1.940000057E-1,8.500000089E-2,-4.110000134E-1,4.623656706E-1
2.067548479E1,1.529999971E-1,9.300000221E-2,-4.210000038E-1,4.574920794E-1
2.068043220E1,1.529999971E-1,9.300000221E-2,-4.210000038E-1,4.574920794E-1
2.068537945E1,1.049999967E-1,1.169999987E-1,-4.169999957E-1,4.456489599E-1
2.069032674E1,1.049999967E-1,1.169999987E-1,-4.169999957E-1,4.456489599E-1
2.069527720E1,7.699999958E-2,1.089999974E-1,-4.250000119E-1,4.454604466E-1
2.070022674E1,7.699999958E-2,1.089999974E-1,-4.250000119E-1,4.454604466E-1
2.070517664E1,2.999999933E-2,1.230000034E-1,-5.099999905E-1,5.254797723E-1
2.071012643E1,2.999999933E-2,1.230000034E-1,-5.099999905E-1,5.254797723E-1
2.071507247E1,3.500000015E-2,1.199999973E-1,-4.749999940E-1,4.911720612E-1
2.072001960E1,3.500000015E-2,1.199999973E-1,-4.749999940E-1,4.911720612E-1
2.072496310E1,5.999999866E-2,1.650000066E-1,-5.289999843E-1,5.573741879E-1
2.072990767E1,5.999999866E-2,1.650000066E-1,-5.289999843E-1,5.573741879E-1
2.073485847E1,4.199999943E-2,1.330000013E-1,-4.900000095E-1,5.094634527E-1
2.073980738E1,4.199999943E-2,1.330000013E-1,-4.900000095E-1,5.094634527E-1
2.074475126E1,4.199999943E-2,1.449999958E-1,-4.959999919E-1,5.184640689E-1
2.074969661E1,4.199999943E-2,1.449999958E-1,-4.959999919E-1,5.184640689E-1
2.075464469E1,7.500000298E-2,7.400000095E-2,-5.559999943E-1,5.658948615E-1
2.075959198E1,7.500000298E-2,7.400000095E-2,-5.559999943E-1,5.658948615E-1
2.076454231E1,5.000000075E-2,8.200000226E-2,-5.780000091E-1,5.859249192E-1
2.076949175E1,5.000000075E-2,8.200000226E-2,-5.780000091E-1,5.859249192E-1
2.077444112E1,7.800000161E-2,6.300000101E-2,-4.930000007E-1,5.030924379E-1
2.077939051E1,7.800000161E-2,6.300000101E-2,-4.930000007E-1,5.030924379E-1
2.078434116E1,2.600000054E-2,5.799999833E-2,-5.139999986E-1,5.179150494E-1
2.078929144E1,2.600000054E-2,5.799999833E-2,-5.139999986E-1,5.179150494E-1
2.079423848E1,4.899999872E-2,5.099999905E-2,-5.220000148E-1,5.267694137E-1
2.079918646E1,4.899999872E-2,5.099999905E-2,-5.220000148E-1,5.267694137E-1
2.080413396E1,5.999999866E-2,3.700000048E-2,-5.130000114E-1,5.178204434E-1
2.080908161E1,5.999999866E-2,3.700000048E-2,-5.130000114E-1,5.178204434E-1
2.081402853E1,9.499999881E-2,1.400000043E-2,-5.600000024E-1,5.681733912E-1
2.081897568E1,9.499999881E-2,1.400000043E-2,-5.600000024E-1,5.681733912E-1
2.082392333E1,1.110000014E-1,-8.999999613E-3,-4.959999919E-1,5.083482982E-1
2.082887083E1,1.110000014E-1,-8.999999613E-3,-4.959999919E-1,5.083482982E-1
2.083382247E1,6.199999899E-2,-3.599999845E-2,-5.120000243E-1,5.169951882E-1
2.083877291E1,6.199999899E-2,-3.599999845E-2,-5.120000243E-1,5.169951882E-1
2.084372391E1,8.000000380E-3,1.300000027E-2,-4.639999866E-1,4.642509964E-1
2.084867475E1,8.000000380E-3,1.300000027E-2,-4.639999866E-1,4.642509964E-1
2.085362537E1,-7.000000216E-3,7.999999821E-2,-4.740000069E-1,4.807546217E-1
2.085857602E1,-7.000000216E-3,7.999999821E-2,-4.740000069E-1,4.807546217E-1
2.086352001E1,4.399999976E-2,7.699999958E-2,-4.889999926E-1,4.969768533E-1
2.086846595E1,4.399999976E-2,7.699999958E-2,-4.889999926E-1,4.969768533E-1
2.087341268E1,3.799999878E-2,9.899999946E-2,-5.149999857E-1,5.258041318E-1
2.087835918E1,3.799999878E-2,9.899999946E-2,-5.149999857E-1,5.258041318E-1
2.088330901E1,9.999999776E-3,5.499999970E-2,-4.990000129E-1,5.021215120E-1
2.088825787E1,9.999999776E-3,5.499999970E-2,-4.990000129E-1,5.021215120E-1
2.089321152E1,2.500000037E-2,6.800000370E-2,-5.099999905E-1,5.151203653E-1
2.089816375E1,2.500000037E-2,6.800000370E-2,-5.099999905E-1,5.151203653E-1
2.090311269E1,3.700000048E-2,4.999999888E-3,-5.199999809E-1,5.213386425E-1
2.090806260E1,3.700000048E-2,4.999999888E-3,-5.199999809E-1,5.213386425E-1
2.091301401E1,4.800000042E-2,3.599999845E-2,-5.139999986E-1,5.174900950E-1
2.091796498E1,4.800000042E-2,3.599999845E-2,-5.139999986E-1,5.174900950E-1
2.092291229E1,5.000000075E-2,8.500000089E-2,-5.680000186E-1,5.764971998E-1
2.092786068E1,5.000000075E-2,8.500000089E-2,-5.680000186E-1,5.764971998E-1
2.093281221E1,8.500000089E-2,5.000000075E-2,-5.009999871E-1,5.106133442E-1
2.093776282E1,8.500000089E-2,5.000000075E-2,-5.009999871E-1,5.106133442E-1
2.094270772E1,9.399999678E-2,7.000000216E-3,-4.539999962E-1,4.636819987E-1
2.094765429E1,9.399999678E-2,7.000000216E-3,-4.539999962E-1,4.636819987E-1
2.095260218E1,1.089999974E-1,-8.000000380E-3,-4.670000076E-1,4.796186053E-1
2.095754968E1,1.089999974E-1,-8.000000380E-3,-4.670000076E-1,4.796186053E-1
2.096249758E1,9.399999678E-2,0.000000000E0,-4.749999940E-1,4.842117241E-1
2.096744537E1,9.399999678E-2,0.000000000E0,-4.749999940E-1,4.842117241E-1
2.097239210E1,9.499999881E-2,1.000000047E-3,-4.440000057E-1,4.540506633E-1
2.097733918E1,9.499999881E-2,1.000000047E-3,-4.440000057E-1,4.540506633E-1
2.098229053E1,1.220000014E-1,1.899999939E-2,-4.169999957E-1,4.348953860E-1
2.098724064E1,1.220000014E-1,1.899999939E-2,-4.169999957E-1,4.348953860E-1
2.099218469E1,7.900000364E-2,4.999999888E-3,-3.659999967E-1,3.744622786E-1
2.099713050E1,7.900000364E-2,4.999999888E-3,-3.659999967E-1,3.744622786E-1
2.100208000E1,2.199999988E-2,-1.099999994E-2,-3.680000007E-1,3.688210955E-1
2.100702842E1,2.199999988E-2,-1.099999994E-2,-3.680000007E-1,3.688210955E-1
2.101197865E1,2.899999917E-2,2.199999988E-2,-4.079999924E-1,4.096205485E-1
2.101692835E1,2.899999917E-2,2.199999988E-2,-4.079999924E-1,4.096205485E-1
2.102187820E1,3.799999878E-2,2.800000086E-2,-4.499999881E-1,4.524687715E-1
2.102682802E1,3.799999878E-2,2.800000086E-2,-4.499999881E-1,4.524687715E-1
2.103177719E1,-4.000000190E-3,2.500000037E-2,-4.280000031E-1,4.287481810E-1
2.103672656E1,-4.000000190E-3,2.500000037E-2,-4.280000031E-1,4.287481810E-1
2.104167284E1,2.700000070E-2,2.700000070E-2,-5.030000210E-1,5.044472432E-1
2.104662003E1,2.700000070E-2,2.700000070E-2,-5.030000210E-1,5.044472432E-1
2.105157231E1,1.700000092E-2,8.999999613E-3,-5.310000181E-1,5.313483032E-1
2.105652310E1,1.700000092E-2,8.999999613E-3,-5.310000181E-1,5.313483032E-1
2.106146974E1,5.400000140E-2,-6.400000304E-2,-5.370000005E-1,5.434896513E-1
2.106641758E1,5.400000140E-2,-6.400000304E-2,-5.370000005E-1,5.434896513E-1
2.107136277E1,9.200000018E-2,1.200000010E-2,-5.059999824E-1,5.144355958E-1
2.107630874E1,9.200000018E-2,1.200000010E-2,-5.059999824E-1,5.144355958E-1
2.108125654E1,7.599999756E-2,-8.999999613E-3,-5.270000100E-1,5.325279431E-1
2.108620381E1,7.599999756E-2,-8.999999613E-3,-5.270000100E-1,5.325279431E-1
2.109114995E1,5.700000003E-2,1.899999939E-2,-5.770000219E-1,5.801198370E-1
2.109609643E1,5.700000003E-2,1.899999939E-2,-5.770000219E-1,5.801198370E-1
2.110104552E1,9.700000286E-2,4.100000113E-2,-5.970000029E-1,6.062169612E-1
2.110599387E1,9.700000286E-2,4.100000113E-2,-5.970000029E-1,6.062169612E-1
2.111094379E1,1.340000033E-1,2.700000070E-2,-5.929999948E-1,6.085507331E-1
2.111589325E1,1.340000033E-1,2.700000070E-2,-5.929999948E-1,6.085507331E-1
2.112083885E1,7.500000298E-2,-1.200000010E-2,-5.649999976E-1,5.700824482E-1
2.112578557E1,7.500000298E-2,-1.200000010E-2,-5.649999976E-1,5.700824482E-1
2.113073109E1,7.199999690E-2,2.400000021E-2,-5.500000119E-1,5.552116828E-1
2.113567696E1,7.199999690E-2,2.400000021E-2,-5.500000119E-1,5.552116828E-1
2.114062680E1,1.169999987E-1,7.400000095E-2,-5.019999743E-1,5.207388731E-1
2.114557548E1,1.169999987E-1,7.400000095E-2,-5.019999743E-1,5.207388731E-1
2.115052404E1,1.049999967E-1,1.239999980E-1,-4.839999974E-1,5.105457827E-1
2.115547264E1,1.049999967E-1,1.239999980E-1,-4.839999974E-1,5.105457827E-1
2.116042056E1,1.340000033E-1,1.150000021E-1,-4.690000117E-1,5.011407111E-1
2.116536869E1,1.340000033E-1,1.150000021E-1,-4.690000117E-1,5.011407111E-1
2.117031754E1,1.239999980E-1,9.000000358E-2,-4.609999955E-1,4.857952202E-1
2.117526616E1,1.239999980E-1,9.000000358E-2,-4.609999955E-1,4.857952202E-1
2.118021356E1,1.369999945E-1,1.129999980E-1,-5.260000229E-1,5.551702641E-1
2.118516132E1,1.369999945E-1,1.129999980E-1,-5.260000229E-1,5.551702641E-1
2.119010660E1,1.369999945E-1,1.129999980E-1,-5.260000229E-1,5.551702641E-1
2.119505265E1,1.369999945E-1,1.129999980E-1,-5.260000229E-1,5.551702641E-1
2.120000062E1,1.280000061E-1,1.870000064E-1,-5.529999733E-1,5.976302991E-1
2.120494803E1,1.280000061E-1,1.870000064E-1,-5.529999733E-1,5.976302991E-1
2.120989592E1,7.100000232E-2,1.490000039E-1,-5.180000067E-1,5.436598279E-1
2.121484366E1,7.100000232E-2,1.490000039E-1,-5.180000067E-1,5.436598279E-1
2.121979085E1,7.100000232E-2,1.490000039E-1,-5.180000067E-1,5.436598279E-1
2.122473820E1,7.100000232E-2,1.490000039E-1,-5.180000067E-1,5.436598279E-1
2.122968805E1,7.100000232E-2,7.699999958E-2,-5.509999990E-1,5.608662935E-1
2.123463718E1,7.100000232E-2,7.699999958E-2,-5.509999990E-1,5.608662935E-1
2.123958319E1,7.900000364E-2,4.600000009E-2,-5.320000052E-1,5.397971898E-1
2.124453012E1,7.900000364E-2,4.600000009E-2,-5.320000052E-1,5.397971898E-1
2.124947636E1,9.200000018E-2,-1.899999939E-2,-5.159999728E-1,5.244816221E-1
2.125442281E1,9.200000018E-2,-1.899999939E-2,-5.159999728E-1,5.244816221E-1
2.125937075E1,1.140000001E-1,-3.500000015E-2,-4.729999900E-1,4.878011793E-1
2.126431823E1,1.140000001E-1,-3.500000015E-2,-4.729999900E-1,4.878011793E-1
2.126926686E1,1.289999932E-1,-1.799999923E-2,-4.909999967E-1,5.079822782E-1
2.127421515E1,1.289999932E-1,-1.799999923E-2,-4.909999967E-1,5.079822782E-1
2.127916447E1,1.120000035E-1,-3.599999845E-2,-4.779999852E-1,4.922641430E-1
2.128411351E1,1.120000035E-1,-3.599999845E-2,-4.779999852E-1,4.922641430E-1
2.128906210E1,1.030000001E-1,-2.099999972E-2,-4.950000048E-1,5.060385408E-1
2.129401082E1,1.030000001E-1,-2.099999972E-2,-4.950000048E-1,5.060385408E-1
2.129895774E1,1.379999965E-1,-4.199999943E-2,-4.930000007E-1,5.136701273E-1
2.130390520E1,1.379999965E-1,-4.199999943E-2,-4.930000007E-1,5.136701273E-1
2.130885245E1,1.289999932E-1,8.000000380E-3,-5.550000072E-1,5.698508631E-1
2.131379975E1,1.289999932E-1,8.000000380E-3,-5.550000072E-1,5.698508631E-1
2.131874625E1,8.299999684E-2,3.000000026E-3,-5.770000219E-1,5.829468456E-1
2.132369298E1,8.299999684E-2,3.000000026E-3,-5.770000219E-1,5.829468456E-1
2.132864312E1,1.120000035E-1,7.299999893E-2,-5.830000043E-1,5.981320971E-1
2.133359227E1,1.120000035E-1,7.299999893E-2,-5.830000043E-1,5.981320971E-1
2.133854007E1,9.000000358E-2,7.100000232E-2,-5.559999943E-1,5.676944553E-1
2.134348827E1,9.000000358E-2,7.100000232E-2,-5.559999943E-1,5.676944553E-1
2.134843844E1,8.399999887E-2,1.150000021E-1,-5.649999976E-1,5.826714319E-1
2.135338804E1,8.399999887E-2,1.150000021E-1,-5.649999976E-1,5.826714319E-1
2.135833684E1,4.199999943E-2,8.500000089E-2,-5.979999900E-1,6.054692297E-1
2.136328588E1,4.199999943E-2,8.500000089E-2,-5.979999900E-1,6.054692297E-1
2.136823227E1,3.799999878E-2,8.799999952E-2,-5.669999719E-1,5.750451877E-1
2.137317943E1,3.799999878E-2,8.799999952E-2,-5.669999719E-1,5.750451877E-1
2.137812554E1,9.799999744E-2,1.420000046E-1,-6.240000129E-1,6.474133277E-1
2.138307197E1,9.799999744E-2,1.420000046E-1,-6.240000129E-1,6.474133277E-1
2.138802155E1,7.800000161E-2,1.150000021E-1,-6.090000272E-1,6.246519301E-1
2.139297020E1,7.800000161E-2,1.150000021E-1,-6.090000272E-1,6.246519301E-1
2.139791841E1,9.700000286E-2,1.049999967E-1,-5.320000052E-1,5.508702256E-1
2.140286674E1,9.700000286E-2,1.049999967E-1,-5.320000052E-1,5.508702256E-1
2.140781396E1,1.059999987E-1,7.400000095E-2,-4.790000021E-1,4.961380876E-1
2.141276150E1,1.059999987E-1,7.400000095E-2,-4.790000021E-1,4.961380876E-1
2.141770562E1,1.209999993E-1,1.230000034E-1,-5.109999776E-1,5.393430984E-1
2.142265073E1,1.209999993E-1,1.230000034E-1,-5.109999776E-1,5.393430984E-1
2.142759871E1,1.140000001E-1,1.250000000E-1,-5.690000057E-1,5.936177276E-1
2.143254586E1,1.140000001E-1,1.250000000E-1,-5.690000057E-1,5.936177276E-1
2.143749054E1,1.070000008E-1,1.110000014E-1,-5.469999909E-1,5.683124058E-1
2.144243594E1,1.070000008E-1,1.110000014E-1,-5.469999909E-1,5.683124058E-1
2.144738587E1,1.030000001E-1,8.500000089E-2,-5.680000186E-1,5.834878073E-1
2.145233448E1,1.030000001E-1,8.500000089E-2,-5.680000186E-1,5.834878073E-1
